API#,Operator,Operator ID,WellType,WellName,WellNumber,OrderNumbers,Approval Date,County,Sec,Twp,Rng,Q4,Q3,Q2,Q1,LAT,LONG,PSI,BBLS,ZONE
3504935716.0,DEAN'S WELL SERVICING INC,5167.0,2R,HELVEY,4,67250.0,24769.0,GARVIN,9.0,01N,03W,,NE,NW,NW,34.57866907,-97.52429067,NA,NA,HELVEY
3504935726.0,PRIME OPERATING COMPANY,18626.0,2R,ROBBERSON SKAGGS SAND UNIT,5-1,52529.0,23223.0,GARVIN,9.0,01N,03W,SW,SW,NE,SE,34.56909827,-97.5133748,NA,NA,SKAGGS
3504936270.0,BOONE OPERATING INC,18722.0,2D,E BRADY UT WSW,1,415795.0,35682.0,GARVIN,25.0,02N,01W,,SW,NE,NE,34.62006621,-97.25042659,300.0,500.0,PENNSYLVANIA
3504936345.0,BUSEY DAVID,24059.0,2D,"DERDEYN  (DOBBINS, C. W.  #1)",8.0,51811.0,23146.0,GARVIN,8.0,01N,03W,,NE,SW,SW,34.56776412,-97.54177047,100.0,200.0,ROBBERSON
3504936377.0,WALTERS OIL LLC,23869.0,2R,COS DERDEYN,1AC2,61531.0,24139.0,GARVIN,8.0,01N,03W,,SE,NE,SE,34.56957683,-97.52872127,NA,NA,"HARRIS, SKAGGS "
3504936380.0,WALTERS OIL LLC,23869.0,2R,COSDEN DERDEYN,1-2,61531.0,24139.0,GARVIN,8.0,01N,03W,,SW,SW,SE,34.56592231,-97.53521245,NA,NA,"HARRIS, SKAGGS "
3504936384.0,WALTERS OIL LLC,23869.0,2R,COSDEN-DERDEYN,2-4,61531.0,24139.0,GARVIN,8.0,01N,03W,,NE,SW,SE,34.5677319,-97.53302029,NA,NA,"HARRIS, SKAGGS "
3504936410.0,BEREXCO LLC,22550.0,2R,DOC COLE,2,1105740007.0,40792.0,GARVIN,6.0,01N,03W,C,NW,SE,SE,34.58230758,-97.54834381,1200.0,1800.0,PENNSYLVANIA
3504936416.0,BEREXCO LLC,22550.0,2R,ROSE,6,483622.0,37964.0,GARVIN,6.0,01N,03W,,SW,SW,SE,34.58049016,-97.55277049,1200.0,1800.0,PENNSYLVANIA
3504936558.0,CIMAREX ENERGY CO OF COLORADO,3653.0,2R,ENFBU,19-1,360480.0,33368.0,GARVIN,8.0,01N,02W,,SE,SE,SW,34.56571781,-97.43237411,3500.0,10000.0,SIMPSON 
3504936586.0,CIMAREX ENERGY CO OF COLORADO,3653.0,2R,ENFBU,5-6,360010.0,33497.0,GARVIN,7.0,01N,02W,,SW,SE,NW,34.57305649,-97.45204154,3500.0,10000.0,SIMPSON
3504936696.0,BEREXCO LLC,22550.0,2R,GRANT,A-15,1602710008.0,42347.0,GARVIN,24.0,01N,01W,NE,NW,NE,SW,34.542607,-97.2584054,545.0,500.0,HOXBAR
3504936704.0,BEREXCO LLC,22550.0,2R,RUSSELL,7,125892.0,28086.0,GARVIN,24.0,01N,01W,SE,SW,NE,NW,34.54660614,-97.25869799,300.0,300.0,HOXBAR
3504936727.0,LEMLEY OIL CORP,15568.0,2D,DICK GRANT,9,51834.0,23148.0,GARVIN,24.0,01N,01W,,SW,NW,SE,34.53979581,-97.25516771,NA,NA,HOXBAR
3504936729.0,LEMLEY OIL CORP,15568.0,2R,DICK GRANT,11,289685.0,31387.0,GARVIN,24.0,01N,01W,SW,SE,NW,SE,34.539982,-97.253236,700.0,700.0,HOOVER
3504936736.0,BEREXCO LLC,22550.0,2D,"GRANT ""A""",4,543617.0,26449.0,GARVIN,24.0,01N,01W,,C,NE,SW,34.54117159,-97.25790981,600.0,500.0,CISCO
3504936944.0,PRUITT OPERATING COMPANY LLC,17710.0,2R,N HOOVER HOX SU (RANDOLPH #1),7-1,51623.0,23125.0,GARVIN,11.0,01N,01W,,SE,SE,SW,34.56578846,-97.27437737,NA,NA,HOXBAR
3504937097.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2R,TUSSY DEESE UNIT,SP2,92376.0,26512.0,GARVIN,32.0,01N,03W,,NE,NW,SE,34.5132606,-97.53322618,2050.0,1400.0,DEESE
3504937099.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2R,TUSSY DEESE UNIT,TY 1,92376.0,26512.0,GARVIN,33.0,01N,03W,,SW,SE,NW,34.51506531,-97.52216692,400.0,1400.0,DEESE
3504937115.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2R,TUSSY DEESE UNIT,CPA-3,138806.0,28555.0,GARVIN,33.0,01N,03W,,SE,SE,SW,34.50780692,-97.52000592,1950.0,17000.0,DEESE
3504937117.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2R,TUSSY DEESE UNIT,CW1,138806.0,28555.0,GARVIN,33.0,01N,03W,,NW,SE,SE,34.5096375,-97.51334717,400.0,1700.0,DEESE
3504937145.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2R,TUSSY DEESE UNIT,KP2,138806.0,28555.0,GARVIN,33.0,01N,03W,,NE,SW,NW,34.51687284,-97.5244533,400.0,1700.0,DEESE
3504937169.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2R,TUSSY DEESE UNIT,CT2,92376.0,26512.0,GARVIN,31.0,01N,03W,,SE,NE,SE,34.51150402,-97.54638962,400.0,1400.0,DEESE
3504937205.0,LEWIS OIL OPERATIONS LLC,13189.0,2R,E TUSSY CORNERS TUSSY S UNIT,6-1,60173.0,24067.0,GARVIN,31.0,01N,03W,,NW,NW,SE,34.51334713,-97.55295371,NA,NA,DEESE
3504937209.0,JONES III THOMAS J,16577.0,2R,JONES,4,146251.0,28788.0,GARVIN,31.0,01N,03W,,NW,SW,SE,34.50964767,-97.55246278,400.0,500.0,TUSSY
3504937241.0,LAM FINANCIAL HOLDINGS LTD,17131.0,2D,BATES SALT WATER WELL,1,35544.0,21079.0,GARVIN,29.0,01N,03W,,SW,SW,SW,34.52236067,-97.54417544,500.0,100.0,PONTOTOC
3504937244.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2R,TUSSY DEESE UNIT,CB-S-1,81074.0,25762.0,GARVIN,29.0,01N,03W,,SE,NE,SW,34.52598946,-97.53805981,400.0,1700.0,DEESE
3504937349.0,WALTERS OIL LLC,23869.0,2D,HECTOR DERDYN,2,256491.0,30770.0,GARVIN,17.0,01N,03W,,SW,NE,NW,34.5623033,-97.53961935,300.0,200.0,ROBBERSON
3504937369.0,REDBUD OIL COMPANY,20774.0,2D,DERDEYN PONTOTOC SAND UNIT,2-18,75897.0,25447.0,GARVIN,17.0,01N,03W,,SE,NW,NE,34.56229153,-97.53304335,600.0,1400.0,"ARBUCKLE, PONTOTOC "
3504937584.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2R,RICHARDSON PENNSYLVANIAN SU,9-2,65106.0,24530.0,GARVIN,17.0,01N,01E,,SW,NW,NW,34.5619143,-97.22882265,NA,NA,TULEY
3504937655.0,BOONE OPERATING INC,18722.0,2D,J. BLYTHE,10,83272.0,25938.0,GARVIN,19.0,01N,01E,,SW,SW,SE,34.536538,-97.23511169,250.0,100.0,HOXBAR
3504937787.0,LANGLEY HAROLD,17046.0,2D,GRANT,4,264637.0,30922.0,GARVIN,21.0,01N,01E,,SE,NW,SW,34.54059911,-97.20837098,50.0,5.0,PONTOTOC
3504937850.0,SAJAC ENERGY COMPANY LLC,19467.0,2R,HOOVER PERMIAN PENN UNIT,1-W05,389023.0,34696.0,GARVIN,30.0,01N,01E,,SW,NE,NW,34.53338594,-97.24118163,700.0,800.0,PENNSLYVANIA
3504937868.0,SAJAC ENERGY COMPANY LLC,19467.0,2R,HOOVER PERMIAN PENN UNIT,2-1,301417.0,25583.0,GARVIN,30.0,01N,01E,,SE,NE,NW,34.53247536,-97.2400792,750.0,700.0,PENNSYLVANIA
3504937964.0,MERIT ENERGY COMPANY,18934.0,2R,SEBAU,N-18,1206040038.0,41068.0,GARVIN,7.0,04N,04W,,C,SE,NW,34.83544905,-97.66149448,3500.0,3500.0,SPRINGER
3504938038.0,MERIT ENERGY COMPANY,18934.0,2R,SE BRADLEY A UNIT,R21,36583.0,21242.0,GARVIN,17.0,04N,04W,,C,SW,NW,34.8209482,-97.64862594,NA,NA,HART
3504938044.0,MERIT ENERGY COMPANY,18934.0,2R,SE BRADLEY A UNIT,S-20,1107250003.0,40735.0,GARVIN,18.0,04N,04W,,N2,NE,SE,34.81765777,-97.65274657,3500.0,3500.0,SPRINGER
3504938046.0,MERIT ENERGY COMPANY,18934.0,2R,SE BRADLEY A UNIT,R-19,36583.0,21242.0,GARVIN,18.0,04N,04W,,C,SW,NE,34.82092741,-97.65712527,NA,NA,HART
3504938069.0,MERIT ENERGY COMPANY,18934.0,2R,NEPSU A,D-4,1101580037.0,40577.0,GARVIN,21.0,04N,04W,,C,SE,SE,34.79916304,-97.61742376,2500.0,2500.0,SPRINGER
3504938080.0,MERIT ENERGY COMPANY,18934.0,2R,NEPSU,F-4,437527.0,36517.0,GARVIN,22.0,04N,04W,,C,SE,SW,34.79915486,-97.60901421,2000.0,3500.0,SPRINGER
3504938081.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,G-3,161061.0,29195.0,GARVIN,22.0,04N,04W,,C,NW,SE,34.80280315,-97.60462619,NA,NA,HART
3504938083.0,MERIT ENERGY COMPANY,18934.0,2R,NEPSSUA (PARR B 3),H3,518527.0,38740.0,GARVIN,22.0,04N,04W,,,NE,SE,34.80279976,-97.60035663,2500.0,2500.0,SPRINGER
3504938084.0,MERIT ENERGY COMPANY,18934.0,2R,NEPSU,H-2,437526.0,36517.0,GARVIN,22.0,04N,04W,,SW,SE,NE,34.80613545,-97.60051744,2000.0,3500.0,SPRINGER
3504938090.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,E-3,161061.0,29195.0,GARVIN,22.0,04N,04W,,C,NW,SW,34.8028097,-97.61339471,NA,NA,"PURDY, SPRINGER"
3504938110.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,I-8,161061.0,29195.0,GARVIN,26.0,04N,04W,,C,SW,SW,34.78457417,-97.59573661,NA,NA,HART
3504938114.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,K-8,1103760007.0,40638.0,GARVIN,26.0,04N,04W,W2,E2,SW,SE,34.78457433,-97.58668243,2500.0,2500.0,SPRINGER
3504938121.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,F-6,542644.0,39296.0,GARVIN,27.0,04N,04W,,C,SE,NW,34.79188495,-97.60894371,2500.0,2500.0,SPRINGER
3504938124.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,G-8,161061.0,29195.0,GARVIN,27.0,04N,04W,,C,SW,SE,34.78458506,-97.60454034,NA,NA,SPRINGER
3504938126.0,MERIT ENERGY COMPANY,18934.0,2R,NEPSU,F-8,1400480035.0,41516.0,GARVIN,27.0,04N,04W,E2,E2,SE,SW,34.7845918,-97.60868631,3500.0,3500.0,SPRINGER
3504938128.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,H-7,161061.0,29195.0,GARVIN,27.0,04N,04W,,C,NE,SE,34.78824367,-97.6001358,NA,NA,SPRINGER
3504938142.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY HART SAND UNIT,A8,40625.0,21825.0,GARVIN,28.0,04N,04W,,C,SW,SW,34.784238,-97.63156,NA,NA,"HART, SPRINGER"
3504938173.0,MERIT ENERGY COMPANY,18934.0,2R,N.E. PURDY,H-11,378290.0,34303.0,GARVIN,34.0,04N,04W,,C,NE,SE,34.7736908,-97.60015892,2000.0,3000.0,SPRINGER
3504938177.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,H9,378323.0,34304.0,GARVIN,34.0,04N,04W,,C,NE,NE,34.78095092,-97.60013629,2000.0,3000.0,SPRINGER
3504938180.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,G-10,40633.0,21803.0,GARVIN,34.0,04N,04W,,C,SW,NE,34.77733297,-97.60453385,NA,NA,SPRINGER
3504938188.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,I-10,161061.0,29195.0,GARVIN,35.0,04N,04W,,C,SW,NW,34.77731282,-97.59575227,420.0,1500.0,SPRINGER
3504938191.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,L11,361125.0,33542.0,GARVIN,35.0,04N,04W,,C,NE,SE,34.7736517,-97.58250197,1500.0,5000.0,SPRINGER
3504938192.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,K-10,536594.0,39153.0,GARVIN,35.0,04N,04W,,C,SW,NE,34.77728221,-97.5869314,2500.0,2500.0,SPRINGER
3504938195.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,I-12,161061.0,29195.0,GARVIN,35.0,04N,04W,,C,SW,SW,34.7700116,-97.59577542,NA,NA,SPRINGER
3504938197.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,J-11,364992.0,33722.0,GARVIN,35.0,04N,04W,,,NE,SW,34.77367331,-97.59078858,1500.0,2500.0,SPRINGER
3504938198.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,K-12,161061.0,29195.0,GARVIN,35.0,04N,04W,,C,SW,SE,34.76998881,-97.58691869,NA,NA,SPRINGER
3504938201.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,J-9,361126.0,30034.0,GARVIN,35.0,04N,04W,,C,NE,NW,34.78094751,-97.59133656,1500.0,3000.0,SPRINGER
3504938203.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,L9,1103670153.0,40638.0,GARVIN,35.0,04N,04W,,C,NE,NE,34.78094735,-97.58251648,2500.0,2500.0,SPRINGER
3504938209.0,MERIT ENERGY COMPANY,18934.0,2R,NEPSU,N-11W,1305420004.0,41387.0,GARVIN,36.0,04N,04W,,C,NE,SW,34.77365578,-97.57371797,3500.0,3500.0,SPRINGER
3504938213.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,O-12,1103670152.0,40561.0,GARVIN,36.0,04N,04W,,C,SW,SE,34.76992404,-97.56932647,2500.0,2500.0,SPRINGER
3504938215.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,M-10,161061.0,29195.0,GARVIN,36.0,04N,04W,N2,S2,SW,NW,34.77729329,-97.57811393,NA,NA,SPRINGER
3504938317.0,D & K OIL COMPANY,4641.0,2D,ALLRED,3,44330.0,22299.0,GARVIN,29.0,03N,03E,,SE,SE,NW,34.70297916,-97.01243035,500.0,1000.0,SIMPSON 
3504938424.0,OSHTAH OIL COMPANY,18625.0,2D,HURST,1A,46305.0,22525.0,GARVIN,36.0,03N,02E,,NW,SW,NE,34.68953316,-97.0455298,0.0,200.0,HOXBAR
3504938487.0,DOWNHOLE TECH LLC,21377.0,2D,CHISHOLM,B-4,1103520060.0,40848.0,GARVIN,13.0,03N,01E,C,NE,NE,NW,34.73761238,-97.15222402,1500.0,3000.0,TULIP CREEK
3504938591.0,XTO ENERGY INC,21003.0,2D,"NEILL, O. E.",1,93619.0,26585.0,GARVIN,10.0,04N,03W,,C,SE,SE,34.82804642,-97.49484816,1500.0,2000.0,"BROMIDE, GIBSON"
3504938922.0,RED ROCKS OIL & GAS OPERATING LLC,22649.0,2D,CLARENCE LACY,5,235184.0,30393.0,GARVIN,5.0,04N,03W,,C,SE,SE,34.84254419,-97.5300333,1200.0,300.0,PERMIAN
3504939074.0,MORAN-K OIL LLC,11938.0,2R,BETTIE PITCHLYNN,2,138146.0,28528.0,GARVIN,23.0,04N,02W,,S2,NW,NE,34.8093999,-97.37651073,1500.0,3000.0,BROMIDE
3504939233.0,CONTINENTAL RESOURCES INC,3186.0,2R,WASHITA RIVER PENN SAND(OW PAT,5-1,507815.0,38538.0,GARVIN,25.0,04N,01W,,SE,SE,SE,34.78343947,-97.2486842,1500.0,1000.0,PENNSYLVANIA
3504939296.0,CHAPARRAL ENERGY LLC,16896.0,2D,SWAGSU,77,545714.0,39378.0,GARVIN,33.0,03N,02W,,NW,NW,NW,34.69457028,-97.42153918,1200.0,2500.0,PERMIAN
3504939316.0,CHAPARRAL ENERGY LLC,16896.0,2D,SW ANTIOCH GIBSON SAND UNIT,D-62,64177.0,24418.0,GARVIN,32.0,03N,02W,,NW,NW,SW,34.68736107,-97.43907159,1000.0,5300.0,PERMIAN
3504939342.0,CHAPARRAL ENERGY LLC,16896.0,2R,SW ANTIOCH GIBSON SAND UNIT,34,476938.0,37784.0,GARVIN,30.0,03N,02W,,NW,SE,NW,34.7054432,-97.45224218,1800.0,2000.0,GIBSON
3504939365.0,CHAPARRAL ENERGY LLC,16896.0,2D,S.W. ANTIOCH GIBSON S.U.,50,516250.0,38698.0,GARVIN,29.0,03N,02W,,NW,SE,SE,34.69764832,-97.42593087,946.0,3000.0,PERMIAN
3504939437.0,RA-JAC LLC,16662.0,2D,HYRE,1,1303870168.0,41338.0,GARVIN,23.0,03N,01W,,SE,NE,SE,34.71450229,-97.26582245,900.0,1000.0,HOXBAR
3504939447.0,CHAPARRAL ENERGY LLC,16896.0,2D,SWAGSU,22,553522.0,39573.0,GARVIN,20.0,03N,02W,,NW,NE,SW,34.71643938,-97.43470801,1135.0,3500.0,PERMIAN
3504939538.0,XTO ENERGY INC,21003.0,2D,L.M. JOHNSTON,3,341532.0,32766.0,GARVIN,6.0,03N,02W,,NE,SW,NW,34.76365039,-97.45444958,500.0,750.0,PERMIAN
3504939541.0,S & H TANK SERVICE OF OKLA,18010.0,CDW,MITCHELL,1,1306830082.0,41473.0,GARVIN,5.0,03N,02W,,NW,SW,SW,34.75634972,-97.43919892,1130.0,3000.0,PONTOTOC
3504939565.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY HART SAND UNIT,P26,40625.0,21825.0,GARVIN,24.0,03N,04W,,,SE,NE,34.71916405,-97.56513698,NA,NA,HART
3504939570.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY HART SAND UNIT,O26,40625.0,21825.0,GARVIN,24.0,03N,04W,,C,SW,NE,34.71918643,-97.56932384,NA,NA,HART
3504939582.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,G-1,161061.0,29195.0,GARVIN,22.0,04N,04W,,C,NW,NE,34.81000998,-97.60464303,NA,NA,HART
3504939589.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY HART SAND UNIT,D21,40625.0,21825.0,GARVIN,16.0,03N,04W,,C,NE,NE,34.7374863,-97.61759121,NA,NA,HART
3504939604.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY HART SAND UNIT,E22,40625.0,21825.0,GARVIN,15.0,03N,04W,,C,SW,NW,34.73386639,-97.61318284,NA,NA,HART
3504939619.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY HART SAND UNIT,K22,40625.0,21825.0,GARVIN,14.0,03N,04W,,C,SW,NE,34.73381062,-97.58648146,NA,NA,HART
3504939629.0,MERIT ENERGY COMPANY,18934.0,2R,NEPSU,N-21,1302170001.0,41247.0,GARVIN,13.0,03N,04W,,,NE,NW,34.73731254,-97.57303514,3500.0,3500.0,SPRINGER
3504939635.0,MERIT ENERGY COMPANY,18934.0,2R,NE PRUDY HART SAND UNIT,M22,40625.0,21825.0,GARVIN,13.0,03N,04W,,C,SW,NW,34.73371066,-97.57808639,NA,NA,HART
3504939637.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY UNIT,P-21,357309.0,33387.0,GARVIN,13.0,03N,04W,,,NE,NE,34.7373203,-97.5649274,2000.0,5000.0,SPRINGER
3504939641.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,N17,260165.0,30833.0,GARVIN,12.0,03N,04W,,,NE,NW,34.75180195,-97.57387084,1300.0,5000.0,SPRINGER
3504939642.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,M-18,1103060056.0,40556.0,GARVIN,12.0,03N,04W,SW,NE,SW,NW,34.74848794,-97.57778571,2500.0,2500.0,SPRINGER
3504939645.0,MERIT ENERGY COMPANY,18934.0,2R,N.E. PURDY SPRINGER,0-17,445605.0,36810.0,GARVIN,12.0,03N,04W,,,NW,NE,34.75176888,-97.56912749,2000.0,6000.0,SPRINGER
3504939646.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,O-18,161061.0,29195.0,GARVIN,12.0,03N,04W,,C,SW,NE,34.74820499,-97.56942962,NA,NA,HART
3504939647.0,MERIT ENERGY COMPANY,18934.0,2R,N.E. PURDY SPRINGER,P-18,445606.0,36810.0,GARVIN,12.0,03N,04W,,C,SE,NE,34.74820917,-97.56500461,2000.0,6000.0,SPRINGER
3504939648.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,P17,361124.0,30782.0,GARVIN,12.0,03N,04W,,C,NE,NE,34.7517402,-97.56503441,1500.0,5000.0,SPRINGER
3504939650.0,MERIT ENERGY COMPANY,18934.0,2D,N.E. PURDY UNITS,N-20D,211361.0,30028.0,GARVIN,12.0,03N,04W,,SE,SE,SW,34.74092536,-97.57330813,2000.0,6000.0,PERMIAN
3504939651.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY HART SAND UNIT,M20,40625.0,21825.0,GARVIN,12.0,03N,04W,,C,SW,SW,34.74093427,-97.57809119,NA,NA,HART
3504939652.0,MERIT ENERGY COMPANY,18934.0,2R,NEPSSUA,N-19,416512.0,35706.0,GARVIN,12.0,03N,04W,,,NE,SW,34.74457393,-97.5737922,2500.0,5000.0,SPRINGER
3504939653.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,P-19,380019.0,27708.0,GARVIN,12.0,03N,04W,,C,NE,SE,34.74458241,-97.56497377,2500.0,5000.0,SPRINGER
3504939655.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,O-20,161061.0,29195.0,GARVIN,12.0,03N,04W,,C,SW,SE,34.74094294,-97.56936749,NA,NA,SPRINGER
3504939672.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY HART SAND UNIT,F17,40625.0,21825.0,GARVIN,10.0,03N,04W,,C,NE,NW,34.75192356,-97.60899205,NA,NA,HART
3504939676.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY HART SAND UNIT,E18,40625.0,21825.0,GARVIN,10.0,03N,04W,,C,SW,NW,34.74835912,-97.6133309,NA,NA,HART
3504939697.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY HART SAND UNIT,A18,40625.0,21825.0,GARVIN,9.0,03N,04W,,C,SW,NW,34.74830477,-97.6307094,NA,NA,HART
3504939708.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY HART SAND UNIT,YY20,40625.0,21825.0,GARVIN,8.0,03N,04W,,C,SW,SE,34.74110703,-97.63961197,NA,NA,HART
3504939735.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY HART SAND UNIT,C16,40625.0,21825.0,GARVIN,4.0,03N,04W,,NE,SW,SE,34.7556296,-97.62204963,NA,NA,HART
3504939738.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY HART SAND UNIT,D15,40625.0,21825.0,GARVIN,4.0,03N,04W,,C,NE,SE,34.75920137,-97.61779969,NA,NA,HART
3504939748.0,MERIT ENERGY COMPANY,18934.0,2R,N.E. PURDY H,13,378324.0,34304.0,GARVIN,3.0,03N,04W,,,NE,NE,34.76653547,-97.60016515,2000.0,3000.0,SPRINGER
3504939750.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT,G14,567450.0,39938.0,GARVIN,3.0,03N,04W,,C,SW,NE,34.76281713,-97.6046053,2500.0,2500.0,SPRINGER
3504939752.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY HART SAND UNIT,G16,40625.0,21825.0,GARVIN,3.0,03N,04W,,,SW,SE,34.75553966,-97.60489068,NA,NA,HART
3504939763.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER A,1-16,1102530088.0,40548.0,GARVIN,2.0,03N,04W,W2,E2,SW,SW,34.75551473,-97.59543342,2500.0,2500.0,SPRINGER
3504939769.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,L13,213160.0,30054.0,GARVIN,2.0,03N,04W,,C,NE,NE,34.76635038,-97.58250034,1300.0,5500.0,SPRINGER
3504939771.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,J13,213157.0,30054.0,GARVIN,2.0,03N,04W,,C,NE,NW,34.76637334,-97.59130614,1300.0,3000.0,HART
3504939773.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,O-14,161061.0,29195.0,GARVIN,1.0,03N,04W,NW,SE,SW,NE,34.76249862,-97.56896816,NA,NA,SPRINGER
3504939775.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,N13,306046.0,31748.0,GARVIN,1.0,03N,04W,,,NE,NW,34.76631602,-97.57366421,1500.0,5000.0,SPRINGER
3504939778.0,MERIT ENERGY COMPANY,18934.0,2R,N.E. PURDY SPRINGER,P-16,445603.0,36810.0,GARVIN,1.0,03N,04W,,NE,SE,SE,34.75558079,-97.56464377,2000.0,6000.0,SPRINGER
3504939782.0,MERIT ENERGY COMPANY,18934.0,2R,N.E. PURDY SPRINGER,N-15,439832.0,36608.0,GARVIN,1.0,03N,04W,,C,NE,SW,34.75911088,-97.57372374,2000.0,6000.0,SPRINGER
3504939785.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,M-14,161061.0,29195.0,GARVIN,1.0,03N,04W,,SE,SW,NW,34.76253249,-97.57779232,NA,NA,"PURDY, SPRINGER"
3504940166.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,S-20W,40633.0,21803.0,GARVIN,7.0,03N,03W,,C,SW,SE,34.740851,-97.55252,NA,NA,SPRINGER
3504940171.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER A,R-19,380018.0,33255.0,GARVIN,7.0,03N,03W,,NW,NE,SW,34.745384,-97.55801,2500.0,5000.0,SPRINGER
3504940175.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,Q-20,40633.0,21803.0,GARVIN,7.0,03N,03W,,,SW,SW,34.740851,-97.56131,NA,NA,HART
3504940190.0,MERIT ENERGY COMPANY,18934.0,2R,NE PURDY SPRINGER SAND UNIT A,Q-16,161061.0,29195.0,GARVIN,6.0,03N,03W,,NE,SW,SW,34.755357,-97.56131,NA,NA,HART
3504950054.0,CITATION OIL & GAS CORPORATION,14156.0,2R,BEDDO,4,389731.0,34729.0,GARVIN,22.0,03N,02E,,NW,NE,SE,34.71532745,-97.0756897,NA,NA,MCKINNEY
3504950113.0,CITATION OIL & GAS CORPORATION,14156.0,2R,BEDDO,2,384263.0,34506.0,GARVIN,22.0,03N,02E,,SE,NE,SW,34.71390512,-97.08226728,1230.0,2000.0,MCKINNEY
